Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.045471819643729865,KOREA,top10,all,1,2,famincedu,3
SL.glmnet_All,0.7587360806543564,KOREA,top10,all,1,3,famincedu,3
SL.ranger.fast_All,0,KOREA,top10,all,1,3,famincedu,3
SL.xgboost.fast_All,0.2412639193456437,KOREA,top10,all,1,3,famincedu,3
SL.glmnet_All,0.9746258288815057,KOREA,top10,all,1,4,famincedu,3
SL.ranger.fast_All,0.025374171118494267,KOREA,top10,all,1,4,famincedu,3
SL.xgboost.fast_All,0,KOREA,top10,all,1,4,famincedu,3
SL.glmnet_All,0.7332246398208403,KOREA,top10,all,1,5,famincedu,3
SL.ranger.fast_All,0,KOREA,top10,all,1,5,famincedu,3
SL.xgboost.fast_All,0.2667753601791597,KOREA,top10,all,1,5,famincedu,3
SL.glmnet_All,0.4999048024316523,KOREA,top10,all,2,1,famincedu,3
SL.ranger.fast_All,0.30179995012852306,KOREA,top10,all,2,1,famincedu,3
SL.xgboost.fast_All,0.19829524743982452,KOREA,top10,all,2,1,famincedu,3
SL.glmnet_All,0.17408264320933542,KOREA,top10,all,2,2,famincedu,3
SL.ranger.fast_All,0.6401984900365417,KOREA,top10,all,2,2,famincedu,3
SL.xgboost.fast_All,0.1857188667541229,KOREA,top10,all,2,2,famincedu,3
SL.glmnet_All,0.2722654988033713,KOREA,top10,all,2,3,famincedu,3
SL.ranger.fast_All,0.12598050141854378,KOREA,top10,all,2,3,famincedu,3
SL.xgboost.fast_All,0.601753999778085,KOREA,top10,all,2,3,famincedu,3
SL.glmnet_All,1,KOREA,top10,all,2,4,famincedu,3
SL.ranger.fast_All,0,KOREA,top10,all,2,4,famincedu,3
SL.xgboost.fast_All,0,KOREA,top10,all,2,4,famincedu,3
SL.glmnet_All,0.646047283572999,KOREA,top10,all,2,5,famincedu,3
SL.ranger.fast_All,0.07903573339402745,KOREA,top10,all,2,5,famincedu,3
SL.xgboost.fast_All,0.27491698303297346,KOREA,top10,all,2,5,famincedu,3
SL.glmnet_All,0.9748675616168774,KOREA,top10,all,3,1,famincedu,3
SL.ranger.fast_All,0,KOREA,top10,all,3,1,famincedu,3
