Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0,KOREA,poverty,all,1,4,famincedu,3
SL.glmnet_All,0.7069526073660708,KOREA,poverty,all,1,5,famincedu,3
SL.ranger.fast_All,0.2930473926339293,KOREA,poverty,all,1,5,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,1,5,famincedu,3
SL.glmnet_All,0.9569841071016073,KOREA,poverty,all,2,1,famincedu,3
SL.ranger.fast_All,0.0430158928983927,KOREA,poverty,all,2,1,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,2,1,famincedu,3
SL.glmnet_All,0.9687469602535458,KOREA,poverty,all,2,2,famincedu,3
SL.ranger.fast_All,0.03125303974645421,KOREA,poverty,all,2,2,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,2,2,famincedu,3
SL.glmnet_All,0.7879522062292469,KOREA,poverty,all,2,3,famincedu,3
SL.ranger.fast_All,0.21204779377075314,KOREA,poverty,all,2,3,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,2,3,famincedu,3
SL.glmnet_All,0.9067542195192996,KOREA,poverty,all,2,4,famincedu,3
SL.ranger.fast_All,0.0932457804807005,KOREA,poverty,all,2,4,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,2,4,famincedu,3
SL.glmnet_All,0.9934036490940874,KOREA,poverty,all,2,5,famincedu,3
SL.ranger.fast_All,0.006596350905912641,KOREA,poverty,all,2,5,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,2,5,famincedu,3
SL.glmnet_All,0.8487724041503172,KOREA,poverty,all,3,1,famincedu,3
SL.ranger.fast_All,0.15122759584968276,KOREA,poverty,all,3,1,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,3,1,famincedu,3
SL.glmnet_All,0.9123690621824835,KOREA,poverty,all,3,2,famincedu,3
SL.ranger.fast_All,0.08763093781751659,KOREA,poverty,all,3,2,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,3,2,famincedu,3
SL.glmnet_All,0.8851819699114309,KOREA,poverty,all,3,3,famincedu,3
SL.ranger.fast_All,0.11481803008856906,KOREA,poverty,all,3,3,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,3,3,famincedu,3
SL.glmnet_All,1,KOREA,poverty,all,3,4,famincedu,3
SL.ranger.fast_All,0,KOREA,poverty,all,3,4,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,3,4,famincedu,3
SL.glmnet_All,0.3388480070972548,KOREA,poverty,all,3,5,famincedu,3
SL.ranger.fast_All,0.6611519929027452,KOREA,poverty,all,3,5,famincedu,3
SL.xgboost.fast_All,0,KOREA,poverty,all,3,5,famincedu,3
SL.glmnet_All,0.6696689307877216,UK,poverty,all,1,1,famincedu,3
SL.ranger.fast_All,0.33033106921227834,UK,poverty,all,1,1,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,1,1,famincedu,3
SL.glmnet_All,0.9061814055475093,UK,poverty,all,1,2,famincedu,3
SL.ranger.fast_All,0.09381859445249073,UK,poverty,all,1,2,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,1,2,famincedu,3
SL.glmnet_All,1,UK,poverty,all,1,3,famincedu,3
SL.ranger.fast_All,0,UK,poverty,all,1,3,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,1,3,famincedu,3
SL.glmnet_All,0.9941224844802926,UK,poverty,all,1,4,famincedu,3
SL.ranger.fast_All,0.005877515519707305,UK,poverty,all,1,4,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,1,4,famincedu,3
SL.glmnet_All,0.8597633048369934,UK,poverty,all,1,5,famincedu,3
SL.ranger.fast_All,0.14023669516300663,UK,poverty,all,1,5,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,1,5,famincedu,3
SL.glmnet_All,0.9185435024276504,UK,poverty,all,2,1,famincedu,3
SL.ranger.fast_All,0.08145649757234967,UK,poverty,all,2,1,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,2,1,famincedu,3
SL.glmnet_All,0.6419838988249554,UK,poverty,all,2,2,famincedu,3
SL.ranger.fast_All,0.32125043610680376,UK,poverty,all,2,2,famincedu,3
SL.xgboost.fast_All,0.03676566506824072,UK,poverty,all,2,2,famincedu,3
SL.glmnet_All,1,UK,poverty,all,2,3,famincedu,3
SL.ranger.fast_All,0,UK,poverty,all,2,3,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,2,3,famincedu,3
SL.glmnet_All,0.9088017960860924,UK,poverty,all,2,4,famincedu,3
SL.ranger.fast_All,0.0911982039139076,UK,poverty,all,2,4,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,2,4,famincedu,3
SL.glmnet_All,1,UK,poverty,all,2,5,famincedu,3
SL.ranger.fast_All,0,UK,poverty,all,2,5,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,2,5,famincedu,3
SL.glmnet_All,0.8549908212358375,UK,poverty,all,3,1,famincedu,3
SL.ranger.fast_All,0,UK,poverty,all,3,1,famincedu,3
SL.xgboost.fast_All,0.14500917876416253,UK,poverty,all,3,1,famincedu,3
SL.glmnet_All,1,UK,poverty,all,3,2,famincedu,3
SL.ranger.fast_All,0,UK,poverty,all,3,2,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,3,2,famincedu,3
SL.glmnet_All,0.7970949245078169,UK,poverty,all,3,3,famincedu,3
SL.ranger.fast_All,0.20290507549218298,UK,poverty,all,3,3,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,3,3,famincedu,3
SL.glmnet_All,0.8371979558667422,UK,poverty,all,3,4,famincedu,3
SL.ranger.fast_All,0.1628020441332578,UK,poverty,all,3,4,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,3,4,famincedu,3
SL.glmnet_All,1,UK,poverty,all,3,5,famincedu,3
SL.ranger.fast_All,0,UK,poverty,all,3,5,famincedu,3
SL.xgboost.fast_All,0,UK,poverty,all,3,5,famincedu,3
