Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.glmnet_All,0.9546318572374879,KOREA,top10,all,3,5,predictors017,3
SL.ranger.fast_All,0,KOREA,top10,all,3,5,predictors017,3
SL.xgboost.fast_All,0.045368142762512186,KOREA,top10,all,3,5,predictors017,3
SL.glmnet_All,0.8966931513054262,UK,top10,all,1,1,predictors017,3
SL.ranger.fast_All,0,UK,top10,all,1,1,predictors017,3
SL.xgboost.fast_All,0.1033068486945739,UK,top10,all,1,1,predictors017,3
SL.glmnet_All,0.07169242362043485,UK,top10,all,1,2,predictors017,3
SL.ranger.fast_All,0.4956767054368704,UK,top10,all,1,2,predictors017,3
SL.xgboost.fast_All,0.4326308709426947,UK,top10,all,1,2,predictors017,3
SL.glmnet_All,0.7864050288788732,UK,top10,all,1,3,predictors017,3
SL.ranger.fast_All,0,UK,top10,all,1,3,predictors017,3
SL.xgboost.fast_All,0.2135949711211268,UK,top10,all,1,3,predictors017,3
SL.glmnet_All,0.45902920363993727,UK,top10,all,1,4,predictors017,3
SL.ranger.fast_All,0.4125725585918643,UK,top10,all,1,4,predictors017,3
SL.xgboost.fast_All,0.12839823776819848,UK,top10,all,1,4,predictors017,3
SL.glmnet_All,0.7595732128482017,UK,top10,all,1,5,predictors017,3
SL.ranger.fast_All,0.1378403262501769,UK,top10,all,1,5,predictors017,3
SL.xgboost.fast_All,0.10258646090162146,UK,top10,all,1,5,predictors017,3
SL.glmnet_All,0.6422582703738765,UK,top10,all,2,1,predictors017,3
SL.ranger.fast_All,0,UK,top10,all,2,1,predictors017,3
SL.xgboost.fast_All,0.35774172962612344,UK,top10,all,2,1,predictors017,3
SL.glmnet_All,0.6299937855291635,UK,top10,all,2,2,predictors017,3
SL.ranger.fast_All,0.27148670629515115,UK,top10,all,2,2,predictors017,3
SL.xgboost.fast_All,0.09851950817568533,UK,top10,all,2,2,predictors017,3
SL.glmnet_All,0.44038467958433636,UK,top10,all,2,3,predictors017,3
SL.ranger.fast_All,0.32197565019926083,UK,top10,all,2,3,predictors017,3
SL.xgboost.fast_All,0.2376396702164028,UK,top10,all,2,3,predictors017,3
SL.glmnet_All,0.752911187084773,UK,top10,all,2,4,predictors017,3
SL.ranger.fast_All,0.009483513636066193,UK,top10,all,2,4,predictors017,3
SL.xgboost.fast_All,0.23760529927916077,UK,top10,all,2,4,predictors017,3
SL.glmnet_All,0.4857556242268879,UK,top10,all,2,5,predictors017,3
SL.ranger.fast_All,0.2599094257896481,UK,top10,all,2,5,predictors017,3
SL.xgboost.fast_All,0.25433494998346406,UK,top10,all,2,5,predictors017,3
SL.glmnet_All,0.5628708144757939,UK,top10,all,3,1,predictors017,3
SL.ranger.fast_All,0.42238668956779507,UK,top10,all,3,1,predictors017,3
SL.xgboost.fast_All,0.014742495956410922,UK,top10,all,3,1,predictors017,3
SL.glmnet_All,0.799329394682781,UK,top10,all,3,2,predictors017,3
SL.ranger.fast_All,0.06609918025250876,UK,top10,all,3,2,predictors017,3
SL.xgboost.fast_All,0.1345714250647103,UK,top10,all,3,2,predictors017,3
SL.glmnet_All,0.4333905512590799,UK,top10,all,3,3,predictors017,3
SL.ranger.fast_All,0.4155581269491612,UK,top10,all,3,3,predictors017,3
SL.xgboost.fast_All,0.15105132179175884,UK,top10,all,3,3,predictors017,3
SL.glmnet_All,0.688442607399667,UK,top10,all,3,4,predictors017,3
SL.ranger.fast_All,0.29112227281025876,UK,top10,all,3,4,predictors017,3
SL.xgboost.fast_All,0.020435119790074237,UK,top10,all,3,4,predictors017,3
SL.glmnet_All,0.6719890537031846,UK,top10,all,3,5,predictors017,3
SL.ranger.fast_All,0.028734664041571146,UK,top10,all,3,5,predictors017,3
SL.xgboost.fast_All,0.2992762822552442,UK,top10,all,3,5,predictors017,3
