Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0,KOREA,adcont,all,2,4,famincedu,3
SL.glmnet_All,0.8824662844167502,KOREA,adcont,all,2,5,famincedu,3
SL.ranger.fast_All,0.1175337155832497,KOREA,adcont,all,2,5,famincedu,3
SL.xgboost.fast_All,0,KOREA,adcont,all,2,5,famincedu,3
SL.glmnet_All,0.4970403221829561,KOREA,adcont,all,3,1,famincedu,3
SL.ranger.fast_All,0.5029596778170439,KOREA,adcont,all,3,1,famincedu,3
SL.xgboost.fast_All,0,KOREA,adcont,all,3,1,famincedu,3
SL.glmnet_All,0.8577599577016785,KOREA,adcont,all,3,2,famincedu,3
SL.ranger.fast_All,0.14224004229832146,KOREA,adcont,all,3,2,famincedu,3
SL.xgboost.fast_All,0,KOREA,adcont,all,3,2,famincedu,3
SL.glmnet_All,0.9705360800106462,KOREA,adcont,all,3,3,famincedu,3
SL.ranger.fast_All,0.022422869963077262,KOREA,adcont,all,3,3,famincedu,3
SL.xgboost.fast_All,0.007041050026276611,KOREA,adcont,all,3,3,famincedu,3
SL.glmnet_All,0.982158783757171,KOREA,adcont,all,3,4,famincedu,3
SL.ranger.fast_All,0,KOREA,adcont,all,3,4,famincedu,3
SL.xgboost.fast_All,0.017841216242828993,KOREA,adcont,all,3,4,famincedu,3
SL.glmnet_All,0.6287700944383544,KOREA,adcont,all,3,5,famincedu,3
SL.ranger.fast_All,0.37122990556164553,KOREA,adcont,all,3,5,famincedu,3
SL.xgboost.fast_All,0,KOREA,adcont,all,3,5,famincedu,3
SL.glmnet_All,0.7157966944456157,UK,adcont,all,1,1,famincedu,3
SL.ranger.fast_All,0.2842033055543843,UK,adcont,all,1,1,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,1,1,famincedu,3
SL.glmnet_All,1,UK,adcont,all,1,2,famincedu,3
SL.ranger.fast_All,0,UK,adcont,all,1,2,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,1,2,famincedu,3
SL.glmnet_All,0.8530614382933435,UK,adcont,all,1,3,famincedu,3
SL.ranger.fast_All,0.14693856170665656,UK,adcont,all,1,3,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,1,3,famincedu,3
SL.glmnet_All,0.8100283616279372,UK,adcont,all,1,4,famincedu,3
SL.ranger.fast_All,0,UK,adcont,all,1,4,famincedu,3
SL.xgboost.fast_All,0.18997163837206282,UK,adcont,all,1,4,famincedu,3
SL.glmnet_All,0.7089999636910005,UK,adcont,all,1,5,famincedu,3
SL.ranger.fast_All,0.29100003630899957,UK,adcont,all,1,5,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,1,5,famincedu,3
SL.glmnet_All,0.9537952638282262,UK,adcont,all,2,1,famincedu,3
SL.ranger.fast_All,0.04620473617177379,UK,adcont,all,2,1,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,2,1,famincedu,3
SL.glmnet_All,0.9312112261761103,UK,adcont,all,2,2,famincedu,3
SL.ranger.fast_All,0.0687887738238897,UK,adcont,all,2,2,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,2,2,famincedu,3
SL.glmnet_All,0.9474914214010579,UK,adcont,all,2,3,famincedu,3
SL.ranger.fast_All,0,UK,adcont,all,2,3,famincedu,3
SL.xgboost.fast_All,0.05250857859894216,UK,adcont,all,2,3,famincedu,3
SL.glmnet_All,0.7113455401335822,UK,adcont,all,2,4,famincedu,3
SL.ranger.fast_All,0.2886544598664177,UK,adcont,all,2,4,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,2,4,famincedu,3
SL.glmnet_All,1,UK,adcont,all,2,5,famincedu,3
SL.ranger.fast_All,0,UK,adcont,all,2,5,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,2,5,famincedu,3
SL.glmnet_All,0.7560432734538471,UK,adcont,all,3,1,famincedu,3
SL.ranger.fast_All,0.24395672654615289,UK,adcont,all,3,1,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,3,1,famincedu,3
SL.glmnet_All,0.9877310526795344,UK,adcont,all,3,2,famincedu,3
SL.ranger.fast_All,0.012268947320465564,UK,adcont,all,3,2,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,3,2,famincedu,3
SL.glmnet_All,0.9398154566838148,UK,adcont,all,3,3,famincedu,3
SL.ranger.fast_All,0.05334543000868339,UK,adcont,all,3,3,famincedu,3
SL.xgboost.fast_All,0.006839113307501822,UK,adcont,all,3,3,famincedu,3
SL.glmnet_All,1,UK,adcont,all,3,4,famincedu,3
SL.ranger.fast_All,0,UK,adcont,all,3,4,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,3,4,famincedu,3
SL.glmnet_All,0.6346735796964013,UK,adcont,all,3,5,famincedu,3
SL.ranger.fast_All,0.3653264203035988,UK,adcont,all,3,5,famincedu,3
SL.xgboost.fast_All,0,UK,adcont,all,3,5,famincedu,3
