Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.ranger.fast_All,0.616272779722447,UK,top50,childbottom20,1,3,famincedu,1
SL.xgboost.fast_All,0,UK,top50,childbottom20,1,3,famincedu,1
SL.glmnet_All,1,UK,top50,childbottom20,1,4,famincedu,1
SL.ranger.fast_All,0,UK,top50,childbottom20,1,4,famincedu,1
SL.xgboost.fast_All,0,UK,top50,childbottom20,1,4,famincedu,1
SL.glmnet_All,0.9355465768968986,UK,top50,childbottom20,1,5,famincedu,1
SL.ranger.fast_All,0,UK,top50,childbottom20,1,5,famincedu,1
SL.xgboost.fast_All,0.06445342310310138,UK,top50,childbottom20,1,5,famincedu,1
SL.glmnet_All,1,UK,top50,childbottom20,2,1,famincedu,1
SL.ranger.fast_All,0,UK,top50,childbottom20,2,1,famincedu,1
SL.xgboost.fast_All,0,UK,top50,childbottom20,2,1,famincedu,1
SL.glmnet_All,0.38862260760811634,UK,top50,childbottom20,2,2,famincedu,1
SL.ranger.fast_All,0,UK,top50,childbottom20,2,2,famincedu,1
SL.xgboost.fast_All,0.6113773923918836,UK,top50,childbottom20,2,2,famincedu,1
SL.glmnet_All,1,UK,top50,childbottom20,2,3,famincedu,1
SL.ranger.fast_All,0,UK,top50,childbottom20,2,3,famincedu,1
SL.xgboost.fast_All,0,UK,top50,childbottom20,2,3,famincedu,1
SL.glmnet_All,0.7890145067817347,UK,top50,childbottom20,2,4,famincedu,1
SL.ranger.fast_All,0,UK,top50,childbottom20,2,4,famincedu,1
SL.xgboost.fast_All,0.2109854932182654,UK,top50,childbottom20,2,4,famincedu,1
SL.glmnet_All,0.7637937281854337,UK,top50,childbottom20,2,5,famincedu,1
SL.ranger.fast_All,0,UK,top50,childbottom20,2,5,famincedu,1
SL.xgboost.fast_All,0.2362062718145663,UK,top50,childbottom20,2,5,famincedu,1
SL.glmnet_All,0.0349740043143112,UK,top50,childbottom20,3,1,famincedu,1
SL.ranger.fast_All,0.9650259956856888,UK,top50,childbottom20,3,1,famincedu,1
SL.xgboost.fast_All,0,UK,top50,childbottom20,3,1,famincedu,1
SL.glmnet_All,0.4853669122514968,UK,top50,childbottom20,3,2,famincedu,1
SL.ranger.fast_All,0.5146330877485032,UK,top50,childbottom20,3,2,famincedu,1
SL.xgboost.fast_All,0,UK,top50,childbottom20,3,2,famincedu,1
SL.glmnet_All,0.9288150673405724,UK,top50,childbottom20,3,3,famincedu,1
SL.ranger.fast_All,0,UK,top50,childbottom20,3,3,famincedu,1
SL.xgboost.fast_All,0.0711849326594276,UK,top50,childbottom20,3,3,famincedu,1
SL.glmnet_All,1,UK,top50,childbottom20,3,4,famincedu,1
SL.ranger.fast_All,0,UK,top50,childbottom20,3,4,famincedu,1
SL.xgboost.fast_All,0,UK,top50,childbottom20,3,4,famincedu,1
SL.glmnet_All,0.5392110021000445,UK,top50,childbottom20,3,5,famincedu,1
SL.ranger.fast_All,0.14605761655162286,UK,top50,childbottom20,3,5,famincedu,1
SL.xgboost.fast_All,0.3147313813483326,UK,top50,childbottom20,3,5,famincedu,1
