Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,2,5,predictors017,1
SL.glmnet_All,0.15266496073880637,KOREA,poverty,childbottom20,3,1,predictors017,1
SL.ranger.fast_All,0.8473350392611937,KOREA,poverty,childbottom20,3,1,predictors017,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,3,1,predictors017,1
SL.glmnet_All,0.2494541584144527,KOREA,poverty,childbottom20,3,2,predictors017,1
SL.ranger.fast_All,0.548338271002396,KOREA,poverty,childbottom20,3,2,predictors017,1
SL.xgboost.fast_All,0.20220757058315128,KOREA,poverty,childbottom20,3,2,predictors017,1
SL.glmnet_All,0.6123504775770509,KOREA,poverty,childbottom20,3,3,predictors017,1
SL.ranger.fast_All,0.374860059772234,KOREA,poverty,childbottom20,3,3,predictors017,1
SL.xgboost.fast_All,0.01278946265071528,KOREA,poverty,childbottom20,3,3,predictors017,1
SL.glmnet_All,0.21206805646897225,KOREA,poverty,childbottom20,3,4,predictors017,1
SL.ranger.fast_All,0.7879319435310278,KOREA,poverty,childbottom20,3,4,predictors017,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,3,4,predictors017,1
SL.glmnet_All,0.2798477093851768,KOREA,poverty,childbottom20,3,5,predictors017,1
SL.ranger.fast_All,0.6910156695770149,KOREA,poverty,childbottom20,3,5,predictors017,1
SL.xgboost.fast_All,0.029136621037808317,KOREA,poverty,childbottom20,3,5,predictors017,1
SL.glmnet_All,0.7346070567595978,UK,poverty,childbottom20,1,1,predictors017,1
SL.ranger.fast_All,0.2653929432404022,UK,poverty,childbottom20,1,1,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,1,1,predictors017,1
SL.glmnet_All,0.6326670675673765,UK,poverty,childbottom20,1,2,predictors017,1
SL.ranger.fast_All,0.3673329324326236,UK,poverty,childbottom20,1,2,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,1,2,predictors017,1
SL.glmnet_All,0.21787804961668222,UK,poverty,childbottom20,1,3,predictors017,1
SL.ranger.fast_All,0.7821219503833178,UK,poverty,childbottom20,1,3,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,1,3,predictors017,1
SL.glmnet_All,0.46968491188780426,UK,poverty,childbottom20,1,4,predictors017,1
SL.ranger.fast_All,0.5303150881121956,UK,poverty,childbottom20,1,4,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,1,4,predictors017,1
SL.glmnet_All,0.19151307429059553,UK,poverty,childbottom20,1,5,predictors017,1
SL.ranger.fast_All,0.8084869257094045,UK,poverty,childbottom20,1,5,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,1,5,predictors017,1
SL.glmnet_All,0.690225702888939,UK,poverty,childbottom20,2,1,predictors017,1
SL.ranger.fast_All,0.30977429711106086,UK,poverty,childbottom20,2,1,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,2,1,predictors017,1
SL.glmnet_All,0.6532550506571646,UK,poverty,childbottom20,2,2,predictors017,1
SL.ranger.fast_All,0.2457206735377222,UK,poverty,childbottom20,2,2,predictors017,1
SL.xgboost.fast_All,0.10102427580511325,UK,poverty,childbottom20,2,2,predictors017,1
SL.glmnet_All,0,UK,poverty,childbottom20,2,3,predictors017,1
SL.ranger.fast_All,1,UK,poverty,childbottom20,2,3,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,2,3,predictors017,1
SL.glmnet_All,0.6772951528369462,UK,poverty,childbottom20,2,4,predictors017,1
SL.ranger.fast_All,0.32270484716305375,UK,poverty,childbottom20,2,4,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,2,4,predictors017,1
SL.glmnet_All,1,UK,poverty,childbottom20,2,5,predictors017,1
SL.ranger.fast_All,0,UK,poverty,childbottom20,2,5,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,2,5,predictors017,1
SL.glmnet_All,0.9707105299034281,UK,poverty,childbottom20,3,1,predictors017,1
SL.ranger.fast_All,0,UK,poverty,childbottom20,3,1,predictors017,1
SL.xgboost.fast_All,0.029289470096571915,UK,poverty,childbottom20,3,1,predictors017,1
SL.glmnet_All,0.7737602765507738,UK,poverty,childbottom20,3,2,predictors017,1
SL.ranger.fast_All,0.22623972344922624,UK,poverty,childbottom20,3,2,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,3,2,predictors017,1
SL.glmnet_All,0.35281750560796654,UK,poverty,childbottom20,3,3,predictors017,1
SL.ranger.fast_All,0.6471824943920336,UK,poverty,childbottom20,3,3,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,3,3,predictors017,1
SL.glmnet_All,0.5589291455621138,UK,poverty,childbottom20,3,4,predictors017,1
SL.ranger.fast_All,0.4410708544378862,UK,poverty,childbottom20,3,4,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,3,4,predictors017,1
SL.glmnet_All,0.663238911605234,UK,poverty,childbottom20,3,5,predictors017,1
SL.ranger.fast_All,0.3367610883947661,UK,poverty,childbottom20,3,5,predictors017,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,3,5,predictors017,1
