Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.08033683059065604,KOREA,poverty,childbottom20,2,3,famincedu,1
SL.glmnet_All,0.9136862521749872,KOREA,poverty,childbottom20,2,4,famincedu,1
SL.ranger.fast_All,0,KOREA,poverty,childbottom20,2,4,famincedu,1
SL.xgboost.fast_All,0.08631374782501276,KOREA,poverty,childbottom20,2,4,famincedu,1
SL.glmnet_All,0.7537849384253128,KOREA,poverty,childbottom20,2,5,famincedu,1
SL.ranger.fast_All,0,KOREA,poverty,childbottom20,2,5,famincedu,1
SL.xgboost.fast_All,0.24621506157468717,KOREA,poverty,childbottom20,2,5,famincedu,1
SL.glmnet_All,0.4556410849454732,KOREA,poverty,childbottom20,3,1,famincedu,1
SL.ranger.fast_All,0.5443589150545268,KOREA,poverty,childbottom20,3,1,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,3,1,famincedu,1
SL.glmnet_All,0.08501068156127647,KOREA,poverty,childbottom20,3,2,famincedu,1
SL.ranger.fast_All,0.9149893184387236,KOREA,poverty,childbottom20,3,2,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,3,2,famincedu,1
SL.glmnet_All,0.9303702279036631,KOREA,poverty,childbottom20,3,3,famincedu,1
SL.ranger.fast_All,0.06962977209633696,KOREA,poverty,childbottom20,3,3,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,3,3,famincedu,1
SL.glmnet_All,0.7110375699217438,KOREA,poverty,childbottom20,3,4,famincedu,1
SL.ranger.fast_All,0.2889624300782562,KOREA,poverty,childbottom20,3,4,famincedu,1
SL.xgboost.fast_All,0,KOREA,poverty,childbottom20,3,4,famincedu,1
SL.glmnet_All,0.7487003931611065,KOREA,poverty,childbottom20,3,5,famincedu,1
SL.ranger.fast_All,0.06727808087321274,KOREA,poverty,childbottom20,3,5,famincedu,1
SL.xgboost.fast_All,0.18402152596568072,KOREA,poverty,childbottom20,3,5,famincedu,1
SL.glmnet_All,0.6437977397702902,UK,poverty,childbottom20,1,1,famincedu,1
SL.ranger.fast_All,0.3562022602297098,UK,poverty,childbottom20,1,1,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,1,1,famincedu,1
SL.glmnet_All,0.12207660015454631,UK,poverty,childbottom20,1,2,famincedu,1
SL.ranger.fast_All,0.6261133690522788,UK,poverty,childbottom20,1,2,famincedu,1
SL.xgboost.fast_All,0.25181003079317493,UK,poverty,childbottom20,1,2,famincedu,1
SL.glmnet_All,0.6576749435174369,UK,poverty,childbottom20,1,3,famincedu,1
